de927e385164b7a245a6316c4928a28b31e94e82,DELETE,regular-file,assets/ext/spritespin/LICENSE,1067,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,assets/ext/spritespin/README.md,0,
d148cd69a1ba5e04653cdaad16657064c6270d1c,DELETE,regular-file,assets/ext/spritespin/bower.json,629,
00bde09c6f7f7096d44d3f3d50a3c889f785f717,DELETE,regular-file,assets/ext/spritespin/gulpfile.js,3129,
68e3265b11b6333990f334306ea88c5ffaad3823,DELETE,regular-file,assets/ext/spritespin/package.json,915,
a2899ac87854d0fc8e2367a234fec490908bd769,DELETE,regular-file,assets/ext/spritespin/page/docs/docco.css,9790,
1b32532a8e40e483069482c3650c3ef22ef16bdd,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/aller-bold.eot,29804,
dc4cc9c27a59ab14fbb7444c6ab35c5b33a034f6,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/aller-bold.ttf,66836,
fa16fd0aba81582de121d833c7bc50e8f1b1b981,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/aller-bold.woff,33244,
40bd654b5fe63501ae64d5673b5aa45051a69e65,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/aller-light.eot,29509,
c2c72902a1b6ecb6e22376256a3ece17dd100a30,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/aller-light.ttf,68620,
81a09d18ecdfdc5be11d55912268014b4d2d4d9f,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/aller-light.woff,33124,
98a9a7fbabb1083aca5143bc306e228886ff2eeb,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/novecento-bold.eot,18190,
2af39b08b07df11423ac44c1fb2ff0ca82e81346,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/novecento-bold.ttf,48136,
de558b5a29bcb4445be8ffd739c929bf4d3730af,DELETE,regular-file,assets/ext/spritespin/page/docs/public/fonts/novecento-bold.woff,20576,
73abb76fa418d070053579755fd19a1c022f7ad7,DELETE,regular-file,assets/ext/spritespin/page/docs/public/stylesheets/normalize.css,6874,
f05a98df5756f5964dbadf9319d2f24a5b140a8b,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.api-fullscreen.html,10731,
7950f3ba63f61959f2d63c406edc3e0155a3cb41,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.api.html,12039,
5b1c746dda97bc941e7c9b91e37e810ff52b1d0a,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.beh-click.html,2520,
fd3a9d7db8a4ab075e8bb8c19073da2a7e370bee,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.beh-drag.html,6714,
b092ac7a2a323b1fbd015eb3a80466d0a199e9fc,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.beh-hold.html,4155,
4ce291a3f44fbe523b558e51c2d53a60268407b9,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.beh-swipe.html,4151,
96b72f65460eac35c1452350db2b1f100021ce16,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.html,78860,
419be9e8bf6a265b440f1218f8a8425203271f34,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.mod-360.html,11785,
bed41e649157d48fb26358b39c5e195034659edd,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.mod-blur.html,9616,
9b03c46daf0391762b5ad9ee6bc2236b9c33db79,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.mod-ease.html,7788,
8f57068cf1cd1f81f4a85dacd2aeacb39eaa862b,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.mod-gallery.html,4589,
26a19989e7688cca37933779348f5ccccfb06374,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.mod-panorama.html,4816,
64c81463f17e65321eebdca3669041ef9cede250,DELETE,regular-file,assets/ext/spritespin/page/docs/spritespin.mod-zoom.html,14646,
c2cc5ece8aee7fa9f1ba7140a5934c39b6ad49c3,DELETE,regular-file,assets/ext/spritespin/page/download.html,3010,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-3d.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-blur.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-frames.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-fullscreen.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-gallery.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-panorama.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-responsive.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-sizemode.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/example-sprite.html,711,
aa90128226071fea8f8d098d4dd4f578d0734dc4,DELETE,regular-file,assets/ext/spritespin/page/examples.html,2153,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/examples/3d.html,711,
322ff92250f07add47a5398da1074a82d448a02e,DELETE,regular-file,assets/ext/spritespin/page/examples/blur.html,711,
